trip_id,timestamp,elapsed_seconds,flag_type,severity,motion_score,audio_score,combined_score,explanation,context,peak_db,peak_sustained_sec,peak_classification
TRIP050,2024-02-06 08:24:59,7912,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,69.3,0.0,conversation
TRIP050,2024-02-06 08:24:59,8161,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,68.9,0.0,conversation
TRIP050,2024-02-06 08:24:59,8300,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,67.7,0.0,conversation
TRIP050,2024-02-06 08:24:59,8362,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,68.0,0.0,conversation
TRIP050,2024-02-06 08:24:59,8487,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,67.5,0.0,conversation
TRIP050,2024-02-06 08:24:59,8617,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,67.3,0.0,conversation
TRIP050,2024-02-06 08:24:59,8781,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,68.0,0.0,conversation
TRIP050,2024-02-06 08:24:59,9061,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,68.1,0.0,conversation
TRIP050,2024-02-06 08:24:59,9251,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,68.5,0.0,conversation
TRIP050,2024-02-06 08:24:59,9481,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,68.8,0.0,conversation
TRIP050,2024-02-06 08:24:59,9689,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,68.2,0.0,conversation
TRIP050,2024-02-06 08:24:59,9953,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,68.7,0.0,conversation
TRIP050,2024-02-06 08:24:59,10135,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,70.4,0.0,conversation
TRIP050,2024-02-06 08:24:59,10208,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,71.1,0.0,conversation
TRIP050,2024-02-06 08:24:59,10398,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,69.6,0.0,conversation
TRIP050,2024-02-06 08:24:59,10584,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,68.1,0.0,conversation
TRIP050,2024-02-06 08:24:59,10805,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,68.9,0.0,conversation
TRIP050,2024-02-06 08:24:59,11096,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,68.5,0.0,conversation
TRIP050,2024-02-06 08:24:59,11196,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,68.8,0.0,conversation
TRIP050,2024-02-06 08:24:59,11442,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,67.5,0.0,conversation
TRIP050,2024-02-06 08:24:59,11560,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,67.7,0.0,conversation
TRIP050,2024-02-06 08:24:59,11840,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,66.9,0.0,conversation
TRIP050,2024-02-06 08:24:59,11965,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,66.2,0.0,conversation
TRIP050,2024-02-06 08:24:59,12225,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,66.7,0.0,conversation
TRIP050,2024-02-06 08:24:59,12438,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,68.5,0.0,conversation
TRIP050,2024-02-06 08:24:59,12716,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,67.0,0.0,conversation
TRIP050,2024-02-06 08:24:59,12942,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,68.9,0.0,conversation
TRIP050,2024-02-06 08:24:59,13230,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,69.5,0.0,conversation
TRIP050,2024-02-06 08:24:59,13469,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,70.2,0.0,conversation
TRIP050,2024-02-06 08:24:59,13711,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,71.0,0.0,conversation
TRIP050,2024-02-06 08:24:59,13968,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,71.0,0.0,conversation
TRIP050,2024-02-06 08:24:59,14040,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,71.3,0.0,conversation
TRIP050,2024-02-06 08:24:59,14182,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,70.5,0.0,conversation
TRIP050,2024-02-06 08:24:59,14352,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,69.4,0.0,conversation
TRIP050,2024-02-06 08:24:59,14529,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,68.1,0.0,conversation
TRIP050,2024-02-06 08:24:59,14793,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,68.4,0.0,conversation
TRIP050,2024-02-06 08:24:59,15076,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,68.6,0.0,conversation
TRIP050,2024-02-06 08:24:59,15163,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,68.9,0.0,conversation
TRIP050,2024-02-06 08:24:59,15330,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,70.0,0.0,conversation
TRIP050,2024-02-06 08:24:59,15547,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,70.2,0.0,conversation
TRIP050,2024-02-06 08:24:59,15598,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,71.2,0.0,conversation
TRIP050,2024-02-06 08:24:59,15853,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,71.4,0.0,conversation
TRIP050,2024-02-06 08:24:59,16100,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,69.8,0.0,conversation
TRIP050,2024-02-06 08:24:59,16256,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,69.0,0.0,conversation
TRIP050,2024-02-06 08:24:59,16302,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,68.8,0.0,conversation
TRIP050,2024-02-06 08:24:59,16510,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,70.2,0.0,conversation
TRIP050,2024-02-06 08:24:59,16584,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,70.0,0.0,conversation
TRIP050,2024-02-06 08:24:59,16674,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,71.1,0.0,conversation
TRIP050,2024-02-06 08:24:59,16825,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,69.9,0.0,conversation
TRIP050,2024-02-06 08:24:59,17034,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,71.3,0.0,conversation
TRIP050,2024-02-06 08:24:59,17283,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,70.0,0.0,conversation
TRIP050,2024-02-06 08:24:59,17384,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,71.1,0.0,conversation
TRIP050,2024-02-06 08:24:59,17519,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,72.3,0.0,conversation
TRIP050,2024-02-06 08:24:59,17728,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,72.4,0.0,conversation
TRIP050,2024-02-06 08:24:59,17844,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,71.7,0.0,conversation
TRIP050,2024-02-06 08:24:59,18023,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,70.9,0.0,conversation
TRIP050,2024-02-06 08:24:59,18189,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,72.7,0.0,conversation
TRIP050,2024-02-06 08:24:59,18482,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,74.6,0.0,conversation
TRIP050,2024-02-06 08:24:59,18560,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,73.1,0.0,conversation
TRIP050,2024-02-06 08:24:59,18800,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,74.8,0.0,conversation
TRIP050,2024-02-06 08:24:59,18971,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,76.3,0.0,conversation
TRIP050,2024-02-06 08:24:59,19065,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,77.1,0.0,conversation
TRIP050,2024-02-06 08:24:59,19162,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,76.1,0.0,conversation
TRIP050,2024-02-06 08:24:59,19356,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,77.4,0.0,conversation
TRIP050,2024-02-06 08:24:59,19587,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,77.4,0.0,conversation
TRIP050,2024-02-06 08:24:59,19754,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,77.9,0.0,conversation
TRIP050,2024-02-06 08:24:59,19976,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,77.7,0.0,conversation
TRIP050,2024-02-06 08:24:59,20053,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,77.3,0.0,conversation
TRIP050,2024-02-06 08:24:59,20225,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,78.1,0.0,conversation
TRIP050,2024-02-06 08:24:59,20443,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,77.9,0.0,conversation
TRIP050,2024-02-06 08:24:59,20722,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,77.2,0.0,conversation
TRIP050,2024-02-06 08:24:59,20753,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,78.7,0.0,conversation
TRIP050,2024-02-06 08:24:59,20830,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,79.6,0.0,conversation
TRIP050,2024-02-06 08:24:59,21094,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,80.1,0.0,conversation
TRIP050,2024-02-06 08:24:59,21307,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,81.5,0.0,conversation
TRIP050,2024-02-06 08:24:59,21540,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,80.4,0.0,conversation
TRIP050,2024-02-06 08:24:59,21789,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,81.7,0.0,conversation
TRIP050,2024-02-06 08:24:59,22072,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,80.8,0.0,conversation
TRIP050,2024-02-06 08:24:59,22247,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,80.2,0.0,conversation
TRIP050,2024-02-06 08:24:59,22343,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,80.5,0.0,conversation
TRIP050,2024-02-06 08:24:59,22621,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,81.7,0.0,conversation
TRIP050,2024-02-06 08:24:59,22675,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,79.9,0.0,conversation
TRIP050,2024-02-06 08:24:59,22940,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,78.0,0.0,conversation
TRIP050,2024-02-06 08:24:59,23050,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,77.8,0.0,conversation
TRIP050,2024-02-06 08:24:59,23080,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,79.8,0.0,conversation
TRIP050,2024-02-06 08:24:59,23329,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,78.6,0.0,conversation
TRIP050,2024-02-06 08:24:59,23426,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,80.1,0.0,conversation
TRIP050,2024-02-06 08:24:59,23610,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,78.7,0.0,conversation
TRIP050,2024-02-06 08:24:59,23780,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,77.1,0.0,conversation
TRIP050,2024-02-06 08:24:59,23994,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,76.1,0.0,conversation
TRIP050,2024-02-06 08:24:59,24214,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,76.8,0.0,conversation
TRIP050,2024-02-06 08:24:59,24328,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,75.0,0.0,conversation
TRIP050,2024-02-06 08:24:59,24514,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,75.9,0.0,conversation
TRIP050,2024-02-06 08:24:59,24663,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,75.6,0.0,conversation
TRIP050,2024-02-06 08:24:59,24739,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,76.4,0.0,conversation
TRIP050,2024-02-06 08:24:59,24769,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,75.3,0.0,conversation
TRIP050,2024-02-06 08:24:59,24838,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,73.8,0.0,conversation
TRIP050,2024-02-06 08:24:59,24983,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,73.9,0.0,conversation
TRIP050,2024-02-06 08:24:59,25240,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,71.9,0.0,conversation
TRIP050,2024-02-06 08:24:59,25445,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,73.2,0.0,conversation
TRIP050,2024-02-06 08:24:59,25691,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,74.0,0.0,conversation
TRIP050,2024-02-06 08:24:59,25965,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,72.3,0.0,conversation
TRIP050,2024-02-06 08:24:59,26191,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,70.7,0.0,conversation
TRIP050,2024-02-06 08:24:59,26273,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,69.1,0.0,conversation
TRIP050,2024-02-06 08:24:59,26491,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,70.6,0.0,conversation
TRIP050,2024-02-06 08:24:59,26591,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,70.1,0.0,conversation
TRIP050,2024-02-06 08:24:59,26689,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,70.7,0.0,conversation
TRIP050,2024-02-06 08:24:59,26792,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,69.0,0.0,conversation
TRIP050,2024-02-06 08:24:59,26826,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,69.4,0.0,conversation
TRIP050,2024-02-06 08:24:59,26940,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,69.2,0.0,conversation
TRIP050,2024-02-06 08:24:59,27079,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,69.7,0.0,conversation
TRIP050,2024-02-06 08:24:59,27186,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,71.4,0.0,conversation
TRIP050,2024-02-06 08:24:59,27442,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,72.8,0.0,conversation
TRIP050,2024-02-06 08:24:59,27516,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,74.4,0.0,conversation
TRIP050,2024-02-06 08:24:59,27617,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,75.4,0.0,conversation
TRIP050,2024-02-06 08:24:59,27843,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,74.8,0.0,conversation
TRIP050,2024-02-06 08:24:59,28092,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,74.1,0.0,conversation
TRIP050,2024-02-06 08:24:59,28193,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,73.1,0.0,conversation
TRIP050,2024-02-06 08:24:59,28266,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,72.1,0.0,conversation
TRIP050,2024-02-06 08:24:59,28441,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,73.2,0.0,conversation
TRIP050,2024-02-06 08:24:59,28484,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,74.6,0.0,conversation
TRIP050,2024-02-06 08:24:59,28668,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,73.4,0.0,conversation
TRIP050,2024-02-06 08:24:59,28958,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,72.2,0.0,conversation
TRIP050,2024-02-06 08:24:59,29188,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,71.4,0.0,conversation
TRIP050,2024-02-06 08:24:59,29245,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,72.5,0.0,conversation
TRIP050,2024-02-06 08:24:59,29397,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,72.5,0.0,conversation
TRIP050,2024-02-06 08:24:59,29484,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,71.5,0.0,conversation
TRIP050,2024-02-06 08:24:59,29550,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,71.6,0.0,conversation
TRIP050,2024-02-06 08:24:59,29586,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,73.5,0.0,conversation
TRIP050,2024-02-06 08:24:59,29778,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,72.0,0.0,conversation
TRIP050,2024-02-06 08:24:59,30023,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,71.5,0.0,conversation
TRIP050,2024-02-06 08:24:59,30141,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,72.6,0.0,conversation
TRIP050,2024-02-06 08:24:59,30208,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,70.7,0.0,conversation
TRIP050,2024-02-06 08:24:59,30272,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,68.8,0.0,conversation
TRIP050,2024-02-06 08:24:59,30412,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,67.0,0.0,conversation
TRIP050,2024-02-06 08:24:59,30472,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,68.8,0.0,conversation
TRIP050,2024-02-06 08:24:59,30705,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,68.8,0.0,conversation
TRIP050,2024-02-06 08:24:59,30991,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,69.9,0.0,conversation
TRIP050,2024-02-06 08:24:59,31237,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,70.7,0.0,conversation
TRIP050,2024-02-06 08:24:59,31309,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,71.3,0.0,conversation
TRIP050,2024-02-06 08:24:59,31417,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,70.4,0.0,conversation
TRIP050,2024-02-06 08:24:59,31605,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,68.7,0.0,conversation
TRIP050,2024-02-06 08:24:59,31739,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,70.6,0.0,conversation
TRIP050,2024-02-06 08:24:59,31848,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,70.7,0.0,conversation
TRIP050,2024-02-06 08:24:59,32078,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,71.0,0.0,conversation
TRIP050,2024-02-06 08:24:59,32141,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,70.2,0.0,conversation
TRIP050,2024-02-06 08:24:59,32394,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,71.1,0.0,conversation
TRIP050,2024-02-06 08:24:59,32546,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,69.3,0.0,conversation
TRIP050,2024-02-06 08:24:59,32620,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,71.0,0.0,conversation
TRIP050,2024-02-06 08:24:59,32709,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,70.8,0.0,conversation
TRIP050,2024-02-06 08:24:59,32767,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,70.0,0.0,conversation
TRIP050,2024-02-06 08:24:59,32886,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,68.5,0.0,conversation
TRIP050,2024-02-06 08:24:59,32986,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,69.3,0.0,conversation
TRIP050,2024-02-06 08:24:59,33099,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,69.3,0.0,conversation
TRIP050,2024-02-06 08:24:59,33306,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,69.4,0.0,conversation
TRIP050,2024-02-06 08:24:59,33468,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,68.1,0.0,conversation
TRIP050,2024-02-06 08:24:59,33562,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,69.1,0.0,conversation
TRIP050,2024-02-06 08:24:59,33729,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,70.0,0.0,conversation
TRIP050,2024-02-06 08:24:59,33819,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,71.1,0.0,conversation
TRIP050,2024-02-06 08:24:59,33864,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,70.4,0.0,conversation
TRIP050,2024-02-06 08:24:59,34113,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,69.5,0.0,conversation
